variable,country,year,area
basin_forest,SUR,2020,14550.021470538171
basin_forest,IDN,2020,112799.09345913865
basin_forest,COD,2020,153728.14418868412
basin_forest,BRN,2020,226.17648962890615
basin_forest,BRA,2020,435752.11083538143
basin_forest,KEN,2020,1431.9954311223446
basin_forest,KIR,2020,0.0
basin_forest,GNQ,2020,283.10095947654037
basin_forest,UGA,2020,442.4587672393674
basin_forest,COG,2020,20635.940765397623
basin_forest,GAB,2020,20883.911778440848
basin_forest,STP,2020,0.0
basin_forest,ECU,2020,14588.05376892353
basin_forest,SGP,2020,0.0
basin_forest,PER,2020,74115.51854690796
basin_forest,NRU,2020,0.0
basin_forest,RWA,2020,208.01153067065945
basin_forest,TZA,2020,6371.470599119744
basin_forest,PNG,2020,39029.92673884574
basin_forest,BDI,2020,451.150212785901
basin_forest,SYC,2020,0.0
basin_forest,AGO,2020,16261.246424185094
basin_forest,SLB,2020,393.02472060815717
basin_forest,PYF,2020,0.0
basin_forest,ZMB,2020,6308.209138930098
basin_forest,TLS,2020,678.7508538881145
basin_forest,TUV,2020,0.0
basin_forest,MWI,2020,198.1641008019167
basin_forest,BOL,2020,30672.202035481594
basin_forest,MOZ,2020,2057.012672150234
basin_forest,AUS,2020,15525.1955506665
basin_forest,COM,2020,0.0
basin_forest,MDG,2020,9966.791123332448
basin_forest,FJI,2020,819.6800981618685
basin_forest,WSM,2020,0.0
basin_forest,VUT,2020,191.1614509026106
basin_forest,ASM,2020,0.0
basin_forest,TON,2020,0.0
basin_forest,ZWE,2020,629.6821163356316
basin_forest,NAM,2020,7129.040190966269
basin_forest,CHL,2020,15861.376005421804
basin_forest,BWA,2020,15752.909389497487
basin_forest,PRY,2020,3373.896160797509
basin_forest,MUS,2020,0.0
basin_forest,NCL,2020,0.0
basin_forest,ARG,2020,9214.940757335251
basin_forest,ZAF,2020,423.69301160185915
basin_forest,SWZ,2020,47.80097209162367
basin_forest,LSO,2020,225.39322387876612
basin_forest,NZL,2020,12351.115488065956
basin_forest,URY,2020,1474.137868000677
basin_forest,GRL,2030,0.0
basin_forest,CAN,2030,549198.560107646
basin_forest,RUS,2030,864582.7813882094
basin_forest,NOR,2030,27913.656918887315
basin_forest,USA,2030,286054.9106063731
basin_forest,FIN,2030,15824.6759426413
basin_forest,SWE,2030,30981.231234254916
basin_forest,ISL,2030,5804.654086264607
basin_forest,FRO,2030,0.0
basin_forest,GBR,2030,3939.674275202514
basin_forest,EST,2030,915.3359246543951
basin_forest,DNK,2030,403.0820557134001
basin_forest,LVA,2030,1211.6481248057971
basin_forest,LTU,2030,1255.7191530551852
basin_forest,BLR,2030,2084.2386216090804
basin_forest,IRL,2030,4685.658726696309
basin_forest,KAZ,2030,1935.5463765832083
basin_forest,DEU,2030,3553.8089671822827
basin_forest,POL,2030,615.4576791362329
basin_forest,NLD,2030,184.5166329684162
basin_forest,CHN,2030,212376.9204415077
basin_forest,UKR,2030,1322.1708014646526
basin_forest,MNG,2030,19155.694072076156
basin_forest,FRA,2030,18140.46421953577
basin_forest,BEL,2030,554.4528150561132
basin_forest,CZE,2030,1000.2203014500643
basin_forest,LUX,2030,73.16095518332138
basin_forest,SVK,2030,2449.8341428276467
basin_forest,AUT,2030,3497.87882944245
basin_forest,HUN,2030,457.1470718987186
basin_forest,ROU,2030,3580.1457176766858
basin_forest,MDA,2030,379.5094680467074
basin_forest,CHE,2030,1682.6597049188651
basin_forest,ITA,2030,7569.615138786189
basin_forest,SVN,2030,1397.269090222305
basin_forest,HRV,2030,2900.9799223192317
basin_forest,SRB,2030,361.31686225873614
basin_forest,JPN,2030,26724.953757467665
basin_forest,UZB,2030,178.06444319936088
basin_forest,BIH,2030,1892.2972614063447
basin_forest,ESP,2030,6320.822820519655
basin_forest,BGR,2030,3114.9111156002045
basin_forest,MNE,2030,33.6471894851937
basin_forest,GEO,2030,3650.8717140479466
basin_forest,XKX,2030,30.886737891521644
basin_forest,KGZ,2030,1571.6036859251215
basin_forest,PRK,2030,9508.832056096322
basin_forest,ALB,2030,1369.3037756949345
basin_forest,MKD,2030,274.3697181858372
basin_forest,TUR,2030,2320.397038943513
basin_forest,TKM,2030,3119.0993280368575
basin_forest,PRT,2030,2111.7379372856085
basin_forest,AZE,2030,585.4933884617985
basin_forest,GRC,2030,699.5482341426432
basin_forest,ARM,2030,391.9947130621606
basin_forest,TJK,2030,4308.383165192552
basin_forest,IRN,2030,9510.741883712602
basin_forest,AFG,2030,1342.6022469502932
basin_forest,KOR,2030,7390.878109494919
basin_forest,DZA,2030,427.6035680603699
basin_forest,TUN,2030,574.2215674431066
basin_forest,SYR,2030,15.459983648987194
