basin,city,land,year,Value
PACA,USA,c3nfx,2008,18.639392310780877
PACA,USA,c3nfx,2009,18.44658607801521
PACA,USA,c3nfx,2010,17.586877245141245
PACA,USA,c3nfx,2011,17.36516634566406
PACA,USA,c3nfx,2012,17.719498296623883
PACA,USA,c3nfx,2013,16.851899242786228
PACA,USA,c3nfx,2014,17.431965566674457
PACA,USA,c3nfx,2015,16.727508841321825
PACA,USA,c3nfx,2016,17.795597664017027
PACA,USA,c3nfx,2017,18.86344651435357
PACA,USA,c3nfx,2018,19.93119343225856
PACA,USA,c3nfx,2019,20.99885150131131
PACA,USA,c3nfx,2020,22.066425929165938
PACA,USA,icwtr,1961,16906.319776280485
PACA,USA,icwtr,1962,16906.319776280485
PACA,USA,icwtr,1963,16906.319776280485
PACA,USA,icwtr,1964,16906.319776280485
PACA,USA,icwtr,1965,16906.319776280485
PACA,USA,icwtr,1966,16906.319776280485
PACA,USA,icwtr,1967,16906.319776280485
PACA,USA,icwtr,1968,16906.319776280485
PACA,USA,icwtr,1969,16906.319776280485
PACA,USA,icwtr,1970,16906.319776280485
PACA,USA,icwtr,1971,16906.319776280485
PACA,USA,icwtr,1972,16906.319776280485
PACA,USA,icwtr,1973,16906.319776280485
PACA,USA,icwtr,1974,16906.319776280485
PACA,USA,icwtr,1975,16906.319776280485
PACA,USA,icwtr,1976,16906.319776280485
PACA,USA,icwtr,1977,16906.319776280485
PACA,USA,icwtr,1978,16906.319776280485
PACA,USA,icwtr,1979,16906.319776280485
PACA,USA,icwtr,1980,16906.319776280485
PACA,USA,icwtr,1981,16906.319776280485
PACA,USA,icwtr,1982,16906.319776280485
PACA,USA,icwtr,1983,16906.319776280485
PACA,USA,icwtr,1984,16906.319776280485
PACA,USA,icwtr,1985,16906.319776280485
PACA,USA,icwtr,1986,16906.319776280485
PACA,USA,icwtr,1987,16906.319776280485
PACA,USA,icwtr,1988,16906.319776280485
PACA,USA,icwtr,1989,16906.319776280485
PACA,USA,icwtr,1990,16906.319776280485
PACA,USA,icwtr,1991,16906.319776280485
PACA,USA,icwtr,1992,16906.319776280485
PACA,USA,icwtr,1993,16906.319776280485
PACA,USA,icwtr,1994,16906.319776280485
PACA,USA,icwtr,1995,16906.319776280485
PACA,USA,icwtr,1996,16906.319776280485
PACA,USA,icwtr,1997,16906.319776280485
PACA,USA,icwtr,1998,16906.319776280485
PACA,USA,icwtr,1999,16906.319776280485
PACA,USA,icwtr,2000,16906.319776280485
PACA,USA,icwtr,2001,16906.319776280485
PACA,USA,icwtr,2002,16906.319776280485
PACA,USA,icwtr,2003,16906.319776280485
PACA,USA,icwtr,2004,16906.319776280485
PACA,USA,icwtr,2005,16906.319776280485
PACA,USA,icwtr,2006,16906.319776280485
PACA,USA,icwtr,2007,16906.319776280485
PACA,USA,icwtr,2008,16906.319776280485
PACA,USA,icwtr,2009,16906.319776280485
PACA,USA,icwtr,2010,16906.319776280485
PACA,USA,icwtr,2011,16906.319776280485
PACA,USA,icwtr,2012,16906.319776280485
PACA,USA,icwtr,2013,16906.319776280485
PACA,USA,icwtr,2014,16906.319776280485
PACA,USA,icwtr,2015,16906.319776280485
PACA,USA,icwtr,2016,16906.319776280485
PACA,USA,icwtr,2017,16906.319776280485
PACA,USA,icwtr,2018,16906.319776280485
PACA,USA,icwtr,2019,16906.319776280485
PACA,USA,icwtr,2020,16906.319776280485
PACA,USA,icwtr,2021,16906.319776280485
PACA,USA,icwtr,2022,16906.319776280485
PACA,USA,icwtr,2023,16906.319776280485
PACA,USA,icwtr,2024,16906.319776280485
PACA,USA,icwtr,2025,16906.319776280485
PACA,USA,icwtr,2026,16906.319776280485
PACA,USA,icwtr,2027,16906.319776280485
PACA,USA,icwtr,2028,16906.319776280485
PACA,USA,icwtr,2029,16906.319776280485
PACA,USA,icwtr,2030,16906.319776280485
PACA,USA,icwtr,2031,16906.319776280485
PACA,USA,icwtr,2032,16906.319776280485
PACA,USA,icwtr,2033,16906.319776280485
PACA,USA,icwtr,2034,16906.319776280485
PACA,USA,icwtr,2035,16906.319776280485
PACA,USA,icwtr,2036,16906.319776280485
PACA,USA,icwtr,2037,16906.319776280485
PACA,USA,icwtr,2038,16906.319776280485
PACA,USA,icwtr,2039,16906.319776280485
PACA,USA,icwtr,2040,16906.319776280485
PACA,USA,icwtr,2041,16906.319776280485
PACA,USA,icwtr,2042,16906.319776280485
PACA,USA,icwtr,2043,16906.319776280485
PACA,USA,icwtr,2044,16906.319776280485
PACA,USA,icwtr,2045,16906.319776280485
PACA,USA,icwtr,2046,16906.319776280485
PACA,USA,icwtr,2047,16906.319776280485
PACA,USA,icwtr,2048,16906.319776280485
PACA,USA,icwtr,2049,16906.319776280485
PACA,USA,icwtr,2050,16906.319776280485
PACA,USA,icwtr,2051,16906.319776280485
PACA,USA,icwtr,2052,16906.319776280485
PACA,USA,icwtr,2053,16906.319776280485
PACA,USA,icwtr,2054,16906.319776280485
PACA,USA,icwtr,2055,16906.319776280485
PACA,USA,icwtr,2056,16906.319776280485
PACA,USA,icwtr,2057,16906.319776280485
PACA,USA,icwtr,2058,16906.319776280485
PACA,USA,icwtr,2059,16906.319776280485
PACA,USA,icwtr,2060,16906.319776280485
PACA,USA,icwtr,2061,16906.319776280485
PACA,USA,icwtr,2062,16906.319776280485
PACA,USA,icwtr,2063,16906.319776280485
PACA,USA,icwtr,2064,16906.319776280485
PACA,USA,icwtr,2065,16906.319776280485
PACA,USA,icwtr,2066,16906.319776280485
PACA,USA,icwtr,2067,16906.319776280485
PACA,USA,icwtr,2068,16906.319776280485
PACA,USA,icwtr,2069,16906.319776280485
PACA,USA,icwtr,2070,16906.319776280485
PACA,USA,icwtr,2071,16906.319776280485
PACA,USA,icwtr,2072,16906.319776280485
PACA,USA,icwtr,2073,16906.319776280485
PACA,USA,icwtr,2074,16906.319776280485
PACA,USA,icwtr,2075,16906.319776280485
PACA,USA,icwtr,2076,16906.319776280485
PACA,USA,icwtr,2077,16906.319776280485
PACA,USA,icwtr,2078,16906.319776280485
PACA,USA,icwtr,2079,16906.319776280485
PACA,USA,icwtr,2080,16906.319776280485
PACA,USA,icwtr,2081,16906.319776280485
PACA,USA,icwtr,2082,16906.319776280485
PACA,USA,icwtr,2083,16906.319776280485
PACA,USA,icwtr,2084,16906.319776280485
PACA,USA,icwtr,2085,16906.319776280485
PACA,USA,icwtr,2086,16906.319776280485
PACA,USA,icwtr,2087,16906.319776280485
PACA,USA,icwtr,2088,16906.319776280485
PACA,USA,icwtr,2089,16906.319776280485
PACA,USA,icwtr,2090,16906.319776280485
PACA,USA,icwtr,2091,16906.319776280485
PACA,USA,icwtr,2092,16906.319776280485
PACA,USA,icwtr,2093,16906.319776280485
PACA,USA,icwtr,2094,16906.319776280485
PACA,USA,icwtr,2095,16906.319776280485
PACA,USA,icwtr,2096,16906.319776280485
PACA,USA,icwtr,2097,16906.319776280485
PACA,USA,icwtr,2098,16906.319776280485
PACA,USA,icwtr,2099,16906.319776280485
PACA,USA,icwtr,2100,16906.319776280485
SNEL,CAN,total,1961,110855.31329348311
SNEL,CAN,total,1962,110855.31329348311
SNEL,CAN,total,1963,110855.31329348311
SNEL,CAN,total,1964,110855.31329348311
SNEL,CAN,total,1965,110855.31329348311
SNEL,CAN,total,1966,110855.31329348311
SNEL,CAN,total,1967,110855.31329348311
SNEL,CAN,total,1968,110855.31329348311
SNEL,CAN,total,1969,110855.31329348311
SNEL,CAN,total,1970,110855.31329348311
SNEL,CAN,total,1971,110855.31329348311
SNEL,CAN,total,1972,110855.31329348311
SNEL,CAN,total,1973,110855.31329348311
SNEL,CAN,total,1974,110855.31329348311
SNEL,CAN,total,1975,110855.31329348311
SNEL,CAN,total,1976,110855.31329348311
SNEL,CAN,total,1977,110855.31329348311
SNEL,CAN,total,1978,110855.31329348311
SNEL,CAN,total,1979,110855.31329348311
SNEL,CAN,total,1980,110855.31329348311
SNEL,CAN,total,1981,110855.31329348311
SNEL,CAN,total,1982,110855.31329348311
SNEL,CAN,total,1983,110855.31329348311
SNEL,CAN,total,1984,110855.31329348311
SNEL,CAN,total,1985,110855.31329348311
SNEL,CAN,total,1986,110855.31329348311
SNEL,CAN,total,1987,110855.31329348311
SNEL,CAN,total,1988,110855.31329348311
SNEL,CAN,total,1989,110855.31329348311
SNEL,CAN,total,1990,110855.31329348311
SNEL,CAN,total,1991,110855.31329348311
SNEL,CAN,total,1992,110855.31329348311
SNEL,CAN,total,1993,110855.31329348311
SNEL,CAN,total,1994,110855.31329348311
SNEL,CAN,total,1995,110855.31329348311
SNEL,CAN,total,1996,110855.31329348311
SNEL,CAN,total,1997,110855.31329348311
SNEL,CAN,total,1998,110855.31329348311
SNEL,CAN,total,1999,110855.31329348311
SNEL,CAN,total,2000,110855.31329348311
SNEL,CAN,total,2001,110855.31329348311
SNEL,CAN,total,2002,110855.31329348311
SNEL,CAN,total,2003,110855.31329348311
SNEL,CAN,total,2004,110855.31329348311
SNEL,CAN,total,2005,110855.31329348311
SNEL,CAN,total,2006,110855.31329348311
SNEL,CAN,total,2007,110855.31329348311
SNEL,CAN,total,2008,110855.31329348311
SNEL,CAN,total,2009,110855.31329348311
SNEL,CAN,total,2010,110855.31329348311
SNEL,CAN,total,2011,110855.31329348311
SNEL,CAN,total,2012,110855.31329348311
SNEL,CAN,total,2013,110855.31329348311
SNEL,CAN,total,2014,110855.31329348311
SNEL,CAN,total,2015,110855.31329348311
SNEL,CAN,total,2016,110855.31329348311
SNEL,CAN,total,2017,110855.31329348311
SNEL,CAN,total,2018,110855.31329348311
SNEL,CAN,total,2019,110855.31329348311
SNEL,CAN,total,2020,110855.31329348311
SNEL,CAN,total,2021,110855.31329348311
SNEL,CAN,total,2022,110855.31329348311
SNEL,CAN,total,2023,110855.31329348311
SNEL,CAN,total,2024,110855.31329348311
SNEL,CAN,total,2025,110855.31329348311
SNEL,CAN,total,2026,110855.31329348311
SNEL,CAN,total,2027,110855.31329348311
SNEL,CAN,total,2028,110855.31329348311
SNEL,CAN,total,2029,110855.31329348311
SNEL,CAN,total,2030,110855.31329348311
SNEL,CAN,total,2031,110855.31329348311
SNEL,CAN,total,2032,110855.31329348311
SNEL,CAN,total,2033,110855.31329348311
SNEL,CAN,total,2034,110855.31329348311
SNEL,CAN,total,2035,110855.31329348311
SNEL,CAN,total,2036,110855.31329348311
SNEL,CAN,total,2037,110855.31329348311
SNEL,CAN,total,2038,110855.31329348311
SNEL,CAN,total,2039,110855.31329348311
SNEL,CAN,total,2040,110855.31329348311
SNEL,CAN,total,2041,110855.31329348311
SNEL,CAN,total,2042,110855.31329348311
SNEL,CAN,total,2043,110855.31329348311
SNEL,CAN,total,2044,110855.31329348311
SNEL,CAN,total,2045,110855.31329348311
SNEL,CAN,total,2046,110855.31329348311
SNEL,CAN,total,2047,110855.31329348311
SNEL,CAN,total,2048,110855.31329348311
SNEL,CAN,total,2049,110855.31329348311
SNEL,CAN,total,2050,110855.31329348311
SNEL,CAN,total,2051,110855.31329348311
SNEL,CAN,total,2052,110855.31329348311
SNEL,CAN,total,2053,110855.31329348311
SNEL,CAN,total,2054,110855.31329348311
SNEL,CAN,total,2055,110855.31329348311
SNEL,CAN,total,2056,110855.31329348311
SNEL,CAN,total,2057,110855.31329348311
SNEL,CAN,total,2058,110855.31329348311
SNEL,CAN,total,2059,110855.31329348311
SNEL,CAN,total,2060,110855.31329348311
SNEL,CAN,total,2061,110855.31329348311
SNEL,CAN,total,2062,110855.31329348311
SNEL,CAN,total,2063,110855.31329348311
SNEL,CAN,total,2064,110855.31329348311
SNEL,CAN,total,2065,110855.31329348311
SNEL,CAN,total,2066,110855.31329348311
SNEL,CAN,total,2067,110855.31329348311
SNEL,CAN,total,2068,110855.31329348311
SNEL,CAN,total,2069,110855.31329348311
SNEL,CAN,total,2070,110855.31329348311
SNEL,CAN,total,2071,110855.31329348311
SNEL,CAN,total,2072,110855.31329348311
SNEL,CAN,total,2073,110855.31329348311
SNEL,CAN,total,2074,110855.31329348311
SNEL,CAN,total,2075,110855.31329348311
SNEL,CAN,total,2076,110855.31329348311
SNEL,CAN,total,2077,110855.31329348311
SNEL,CAN,total,2078,110855.31329348311
SNEL,CAN,total,2079,110855.31329348311
SNEL,CAN,total,2080,110855.31329348311
SNEL,CAN,total,2081,110855.31329348311
SNEL,CAN,total,2082,110855.31329348311
SNEL,CAN,total,2083,110855.31329348311
SNEL,CAN,total,2084,110855.31329348311
SNEL,CAN,total,2085,110855.31329348311
SNEL,CAN,total,2086,110855.31329348311
SNEL,CAN,total,2087,110855.31329348311
SNEL,CAN,total,2088,110855.31329348311
SNEL,CAN,total,2089,110855.31329348311
SNEL,CAN,total,2090,110855.31329348311
SNEL,CAN,total,2091,110855.31329348311
SNEL,CAN,total,2092,110855.31329348311
SNEL,CAN,total,2093,110855.31329348311
SNEL,CAN,total,2094,110855.31329348311
SNEL,CAN,total,2095,110855.31329348311
SNEL,CAN,total,2096,110855.31329348311
SNEL,CAN,total,2097,110855.31329348311
SNEL,CAN,total,2098,110855.31329348311
SNEL,CAN,total,2099,110855.31329348311
SNEL,CAN,total,2100,110855.31329348311
SNEL,CAN,primf,1961,41279.839382377715
SNEL,CAN,primf,1962,41189.60762858567
SNEL,CAN,primf,1963,41096.6673468192
SNEL,CAN,primf,1964,40999.98118115933
SNEL,CAN,primf,1965,40901.35054944456
SNEL,CAN,primf,1966,40802.02272536428
SNEL,CAN,primf,1967,40694.971946016645
SNEL,CAN,primf,1968,40589.00748450382
SNEL,CAN,primf,1969,40479.316700037336
SNEL,CAN,primf,1970,40363.7349171289
SNEL,CAN,primf,1971,40250.089902831365
SNEL,CAN,primf,1972,40138.332956041486
SNEL,CAN,primf,1973,40022.40039055281
SNEL,CAN,primf,1974,39888.221620071374
SNEL,CAN,primf,1975,39760.16906947796
SNEL,CAN,primf,1976,39652.48508908709
SNEL,CAN,primf,1977,39523.888978796815
SNEL,CAN,primf,1978,39389.621185782125
SNEL,CAN,primf,1979,39245.69792033218
SNEL,CAN,primf,1980,39096.275235900066
SNEL,CAN,primf,1981,38940.063940271335
SNEL,CAN,primf,1982,38795.08159725915
SNEL,CAN,primf,1983,38665.261053030415
SNEL,CAN,primf,1984,38510.35903027734
SNEL,CAN,primf,1985,38344.786562456015
SNEL,CAN,primf,1986,38178.71202525691
SNEL,CAN,primf,1987,38004.837847156145
SNEL,CAN,primf,1988,37818.72808399971
SNEL,CAN,primf,1989,37633.38846447232
SNEL,CAN,primf,1990,37450.045200861074
SNEL,CAN,primf,1991,37295.87846805514
SNEL,CAN,primf,1992,37143.60801801634
SNEL,CAN,primf,1993,36982.81229707874
SNEL,CAN,primf,1994,36815.92874979641
SNEL,CAN,primf,1995,36641.86698893893
SNEL,CAN,primf,1996,36462.73770677669
SNEL,CAN,primf,1997,36282.581379129704
SNEL,CAN,primf,1998,36101.64652879587
SNEL,CAN,primf,1999,35931.34098421162
SNEL,CAN,primf,2000,35746.73838667509
SNEL,CAN,primf,2001,35556.83649945532
SNEL,CAN,primf,2002,35379.59580223379
SNEL,CAN,primf,2003,35191.57247755711
SNEL,CAN,primf,2004,35018.894234750725
SNEL,CAN,primf,2005,34821.50169481065
SNEL,CAN,primf,2006,34628.95464088421
SNEL,CAN,primf,2007,34456.46486818887
SNEL,CAN,primf,2008,34303.79902831429
SNEL,CAN,primf,2009,34173.99679896387
SNEL,CAN,primf,2010,34065.965908418744
SNEL,CAN,primf,2011,33934.897833440846
SNEL,CAN,primf,2012,33654.06758413876
SNEL,CAN,primf,2013,33517.88820224754
SNEL,CAN,primf,2014,33377.884477030384
SNEL,CAN,primf,2015,33219.15230590413
SNEL,CAN,primf,2016,32977.44511226039
SNEL,CAN,primf,2017,32829.62503104373
SNEL,CAN,primf,2018,32660.80588184561
SNEL,CAN,primf,2019,32461.735865959556
SNEL,CAN,primf,2020,32260.174300349307
SNEL,CAN,primn,1961,5938.826402459561
SNEL,CAN,primn,1962,5936.615662455437
SNEL,CAN,primn,1963,5934.404931078552
SNEL,CAN,primn,1964,5932.194193625981
SNEL,CAN,primn,1965,5929.983470506617
SNEL,CAN,primn,1966,5927.772732464829
SNEL,CAN,primn,1967,5925.561983744852
SNEL,CAN,primn,1968,5923.351243906202
SNEL,CAN,primn,1969,5921.140509063045
SNEL,CAN,primn,1970,5918.9297607520975
SNEL,CAN,primn,1971,5918.401710427744
SNEL,CAN,primn,1972,5917.8736842684
SNEL,CAN,primn,1973,5917.345672031586
SNEL,CAN,primn,1974,5916.8176803122215
SNEL,CAN,primn,1975,5916.289722173863
SNEL,CAN,primn,1976,5915.761775452108
SNEL,CAN,primn,1977,5915.233853402193
SNEL,CAN,primn,1978,5914.705967755103
SNEL,CAN,primn,1979,5914.178090354208
SNEL,CAN,primn,1980,5913.650237098135
SNEL,CAN,primn,1981,5875.764909080626
SNEL,CAN,primn,1982,5837.87930864642
SNEL,CAN,primn,1983,5799.993484942428
SNEL,CAN,primn,1984,5762.107393708195
SNEL,CAN,primn,1985,5724.22110075276
SNEL,CAN,primn,1986,5686.334554699204
SNEL,CAN,primn,1987,5648.447768759182
SNEL,CAN,primn,1988,5610.560723240909
SNEL,CAN,primn,1989,5572.67346592963
SNEL,CAN,primn,1990,5534.785986752369
SNEL,CAN,primn,1991,5528.541507419561
SNEL,CAN,primn,1992,5522.296932899416
SNEL,CAN,primn,1993,5516.052286505401
SNEL,CAN,primn,1994,5509.807523062298
SNEL,CAN,primn,1995,5503.562681061003
SNEL,CAN,primn,1996,5497.317775088535
SNEL,CAN,primn,1997,5491.072735589508
SNEL,CAN,primn,1998,5484.827622542494
SNEL,CAN,primn,1999,5478.582427132036
SNEL,CAN,primn,2000,5472.337158138417
SNEL,CAN,primn,2001,5471.492781848164
SNEL,CAN,primn,2002,5464.939841321601
SNEL,CAN,primn,2003,5458.238975791961
SNEL,CAN,primn,2004,5451.544569028587
SNEL,CAN,primn,2005,5444.8322688796
SNEL,CAN,primn,2006,5438.018955659378
SNEL,CAN,primn,2007,5436.669224882822
SNEL,CAN,primn,2008,5435.471338993359
SNEL,CAN,primn,2009,5434.37720503395
SNEL,CAN,primn,2010,5434.37720503395
SNEL,CAN,primn,2011,5434.374095712576
SNEL,CAN,primn,2012,4998.343998649822
SNEL,CAN,primn,2013,4998.343997603899
SNEL,CAN,primn,2014,4998.148655632336
SNEL,CAN,primn,2015,4946.096462096624
SNEL,CAN,primn,2016,4885.437786811517
SNEL,CAN,primn,2017,4825.42000665548
SNEL,CAN,primn,2018,4766.0493916075075
SNEL,CAN,primn,2019,4707.335572483827
SNEL,CAN,primn,2020,4649.2544490537475
SNEL,CAN,secdf,1961,4731.2579642332585
SNEL,CAN,secdf,1962,4823.368859509529
SNEL,CAN,secdf,1963,4918.188287919379
SNEL,CAN,secdf,1964,5016.753522605001
SNEL,CAN,secdf,1965,5117.263209436719
SNEL,CAN,secdf,1966,5218.470185542973
SNEL,CAN,secdf,1967,5327.400052190475
SNEL,CAN,secdf,1968,5435.243620832513
SNEL,CAN,secdf,1969,5546.8136344704135
SNEL,CAN,secdf,1970,5664.274436059849
SNEL,CAN,secdf,1971,5806.095202294012
SNEL,CAN,secdf,1972,5946.027987660569
SNEL,CAN,secdf,1973,6090.136367210778
SNEL,CAN,secdf,1974,6252.490975761682
SNEL,CAN,secdf,1975,6408.719279299093
SNEL,CAN,secdf,1976,6544.579018987104
SNEL,CAN,secdf,1977,6701.350991163885
SNEL,CAN,secdf,1978,6863.794570279088
SNEL,CAN,secdf,1979,7035.893684864379
SNEL,CAN,secdf,1980,7213.492129343688
SNEL,CAN,secdf,1981,7350.358341039358
SNEL,CAN,secdf,1982,7475.995620730462
SNEL,CAN,secdf,1983,7586.471035023894
SNEL,CAN,secdf,1984,7722.028016832139
SNEL,CAN,secdf,1985,7868.255345103787
SNEL,CAN,secdf,1986,8014.984827316281
SNEL,CAN,secdf,1987,8169.513963580054
SNEL,CAN,secdf,1988,8336.278645416032
SNEL,CAN,secdf,1989,8502.273094254266
SNEL,CAN,secdf,1990,8666.271310863922
SNEL,CAN,secdf,1991,8816.20293234313
SNEL,CAN,secdf,1992,8964.238255173224
SNEL,CAN,secdf,1993,9120.798815002829
SNEL,CAN,secdf,1994,9283.447213579306
SNEL,CAN,secdf,1995,9453.273929937865
SNEL,CAN,secdf,1996,9628.168062684792
SNEL,CAN,secdf,1997,9804.089244805135
SNEL,CAN,secdf,1998,9980.789029744568
SNEL,CAN,secdf,1999,10146.859444681828
SNEL,CAN,secdf,2000,10327.226921094045
SNEL,CAN,secdf,2001,10524.814050459485
SNEL,CAN,secdf,2002,10699.26983236786
SNEL,CAN,secdf,2003,10884.384479349052
SNEL,CAN,secdf,2004,11054.34580314681
SNEL,CAN,secdf,2005,11248.859359036536
SNEL,CAN,secdf,2006,11438.672775360657
SNEL,CAN,secdf,2007,11616.005722771533
SNEL,CAN,secdf,2008,11773.982278638217
SNEL,CAN,secdf,2009,11909.251088316738
SNEL,CAN,secdf,2010,12488.537869660286
SNEL,CAN,secdf,2011,12692.024121009876
SNEL,CAN,secdf,2012,12621.727369726137
SNEL,CAN,secdf,2013,13089.516049471215
SNEL,CAN,secdf,2014,13283.039565969168
SNEL,CAN,secdf,2015,13384.127801182878
SNEL,CAN,secdf,2016,13481.853281396357
SNEL,CAN,secdf,2017,13485.711972448882
SNEL,CAN,secdf,2018,13510.640727491356
SNEL,CAN,secdf,2019,13565.769740391004
SNEL,CAN,secdf,2020,13623.464706770505
SNEL,CAN,secdn,1961,50.745029943564624
SNEL,CAN,secdn,1962,101.27925418224049
SNEL,CAN,secdn,1963,151.81350928161265
SNEL,CAN,secdn,1964,202.34775442978565
SNEL,CAN,secdn,1965,252.8820158405465
SNEL,CAN,secdn,1966,303.416256880492
SNEL,CAN,secdn,1967,353.95049869148187
SNEL,CAN,secdn,1968,404.48478722308795
SNEL,CAN,secdn,1969,455.01902262025203
SNEL,CAN,secdn,1970,505.55327790074637
SNEL,CAN,secdn,1971,667.2694895954435
SNEL,CAN,secdn,1972,828.9857124060678
SNEL,CAN,secdn,1973,990.7018867888112
SNEL,CAN,secdn,1974,1152.4180507617796
SNEL,CAN,secdn,1975,1314.1342065116462
SNEL,CAN,secdn,1976,1475.85032013305
SNEL,CAN,secdn,1977,1637.5664436198817
SNEL,CAN,secdn,1978,1799.2824916422935
SNEL,CAN,secdn,1979,1960.9985962892374
SNEL,CAN,secdn,1980,2122.7145863837136
SNEL,CAN,secdn,1981,2079.898401678619
SNEL,CAN,secdn,1982,2037.0824638039571
SNEL,CAN,secdn,1983,1994.266760721414
SNEL,CAN,secdn,1984,1951.4513065691433
SNEL,CAN,secdn,1985,1908.636086089513
SNEL,CAN,secdn,1986,1865.8211065836579
SNEL,CAN,secdn,1987,1823.0063668244632
SNEL,CAN,secdn,1988,1780.191860689548
SNEL,CAN,secdn,1989,1737.3775853691081
SNEL,CAN,secdn,1990,1694.5635565576952
SNEL,CAN,secdn,1991,1715.0854634921175
SNEL,CAN,secdn,1992,1735.6074761962755
SNEL,CAN,secdn,1993,1756.1295539124935
SNEL,CAN,secdn,1994,1776.651712078349
SNEL,CAN,secdn,1995,1797.1739648758278
SNEL,CAN,secdn,1996,1817.6962935456195
SNEL,CAN,secdn,1997,1838.2187879990283
SNEL,CAN,secdn,1998,1858.741320697145
SNEL,CAN,secdn,1999,1879.2639142598287
SNEL,CAN,secdn,2000,1899.7866266469343
SNEL,CAN,secdn,2001,1972.3277266472965
SNEL,CAN,secdn,2002,1972.0676686265228
SNEL,CAN,secdn,2003,1970.686995073756
SNEL,CAN,secdn,2004,1970.2389517606177
SNEL,CAN,secdn,2005,1969.0086124627826
SNEL,CAN,secdn,2006,1968.0733894272732
SNEL,CAN,secdn,2007,2064.1499995297886
SNEL,CAN,secdn,2008,2162.659769601929
SNEL,CAN,secdn,2009,2261.916659352565
SNEL,CAN,secdn,2010,4617.70613241264
SNEL,CAN,secdn,2011,5029.289587423895
SNEL,CAN,secdn,2012,3805.910102507777
SNEL,CAN,secdn,2013,5479.920340003793
SNEL,CAN,secdn,2014,5795.854182803809
SNEL,CAN,secdn,2015,5625.289627091719
SNEL,CAN,secdn,2016,5562.364398913896
SNEL,CAN,secdn,2017,5499.092133378755
SNEL,CAN,secdn,2018,5435.472834848822
SNEL,CAN,secdn,2019,5371.516242377128
SNEL,CAN,secdn,2020,5307.211977624948
SNEL,CAN,pastr,1961,627.4741159162448
SNEL,CAN,pastr,1962,626.2803084826925
SNEL,CAN,pastr,1963,625.0865030109405
SNEL,CAN,pastr,1964,623.8927012046015
